,iso_code,location,date,total_cases,total_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,people_vaccinated_per_hundred,population,gdp_per_capita
16,BES,Bonaire Sint Eustatius and Saba,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,26445.0,0.0
17,BFA,Burkina Faso,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,21497097.0,1703.1019999999994
18,BGD,Bangladesh,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,166303494.0,3523.983999999998
19,BGR,Bulgaria,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6896655.0,18563.307000000015
20,BHR,Bahrain,2020-02,5.758620689655173,0.0,0.0,3.293862068965517,0.0,0.0,1748295.0,43290.705
21,BHS,Bahamas,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,396914.0,27717.846999999987
22,BIH,Bosnia and Herzegovina,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,3263459.0,11713.895
23,BLR,Belarus,2020-02,0.06896551724137931,0.0,0.0,0.007310344827586207,0.0,0.0,9442867.0,17167.967
24,BLZ,Belize,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,404915.0,7824.3619999999955
25,BMU,Bermuda,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,62092.0,50669.314999999966
26,BOL,Bolivia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11832936.0,6885.828999999999
27,BRA,Brazil,2020-02,0.1724137931034483,0.0,0.0,0.0008275862068965517,0.0,0.0,213993441.0,14103.451999999994
28,BRB,Barbados,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,287708.0,16978.067999999985
29,BRN,Brunei,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,441532.0,71809.25099999995
30,BTN,Bhutan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,779900.0,8708.597000000003
31,BWA,Botswana,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2397240.0,15807.374000000007
32,CAF,Central African Republic,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,4919987.0,661.2400000000001
33,CAN,Canada,2020-02,11.620689655172415,0.0,0.0,0.3051724137931035,0.016724137931034482,0.0,38067913.0,44017.59100000001
34,CHE,Switzerland,2020-02,1.2413793103448276,0.0,0.0,0.14244827586206898,0.0,0.0,8715494.0,57410.165999999976
35,CHL,Chile,2020-02,0.4827586206896552,0.0,0.0,0.02510344827586207,0.0005172413793103448,0.0,19212362.0,22767.037000000008
36,CHN,China,2020-02,56259.8275862069,0.0,88.43837931034483,38.955241379310344,1.7415862068965515,0.0,1444216102.0,15308.712
37,CIV,Cote d'Ivoire,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,27053629.0,3601.0059999999985
38,CMR,Cameroon,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,27224262.0,3364.926000000002
39,COD,Democratic Republic of Congo,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,92377986.0,808.1330000000004
40,COG,Congo,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,5657017.0,4881.406
41,COK,Cook Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,17572.0,0.0
42,COL,Colombia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,51265841.0,13254.949000000004
43,COM,Comoros,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,888456.0,1413.8899999999996
44,CPV,Cape Verde,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,561901.0,6222.554000000003
45,CRI,Costa Rica,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,5139053.0,15524.994999999997
46,CUB,Cuba,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11317498.0,0.0
47,CUW,Curacao,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,164796.0,0.0
48,CYM,Cayman Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,66498.0,49903.02900000002
49,CYP,Cyprus,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,896005.0,32415.13199999999
50,CZE,Czechia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,10724553.0,32605.90599999999
51,DEU,Germany,2020-02,19.344827586206897,0.0,0.0,0.23072413793103444,0.013137931034482759,0.0,83900471.0,45229.245000000024
52,DJI,Djibouti,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1002197.0,2705.4060000000013
53,DMA,Dominica,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,72172.0,9673.367000000002
54,DNK,Denmark,2020-02,0.1724137931034483,0.0,0.0,0.029655172413793104,0.0,0.0,5813302.0,46682.514999999985
55,DOM,Dominican Republic,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,10953714.0,14600.860999999992
56,DZA,Algeria,2020-02,0.1724137931034483,0.0,0.0,0.0037931034482758625,0.0,0.0,44616626.0,13913.838999999996
57,ECU,Ecuador,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,17888474.0,10581.935999999992
58,EGY,Egypt,2020-02,0.5517241379310345,0.0,0.0,0.005517241379310345,3.4482758620689657e-05,0.0,104258327.0,10550.206000000004
59,ERI,Eritrea,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,3601462.0,1510.459
60,ESH,Western Sahara,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,611872.0,0.0
61,ESP,Spain,2020-02,5.206896551724138,0.0,0.0,0.11141379310344829,0.011482758620689655,0.0,46745211.0,34272.35999999999
62,EST,Estonia,2020-02,0.10344827586206896,0.0,0.0,0.07810344827586208,0.0,0.0,1325188.0,29481.251999999986
63,ETH,Ethiopia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,117876226.0,1729.927000000001
64,FIN,Finland,2020-02,2.206896551724138,0.0,0.0,0.39751724137931044,0.021344827586206896,0.0,5548361.0,40585.721
65,FJI,Fiji,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,902899.0,8702.975000000004
66,FLK,Falkland Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,0.0
67,FRA,France,2020-02,16.06896551724138,0.0,0.024655172413793107,0.2383103448275862,0.01627586206896552,0.0,67422000.0,38605.67099999999
68,FRO,Faeroe Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,49053.0,0.0
69,FSM,Micronesia (country),2020-02,0.0,0.0,0.0,0.0,0.0,0.0,116255.0,3299.4640000000027
70,GAB,Gabon,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2278829.0,16562.413
71,GBR,United Kingdom,2020-02,20.896551724137932,0.0,0.0,0.3063448275862069,0.018655172413793105,0.0,68207114.0,39753.24399999997
72,GEO,Georgia,2020-02,0.13793103448275862,0.0,0.0,0.03462068965517241,0.0,0.0,3979773.0,9745.079000000002
73,GGY,Guernsey,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,63385.0,0.0
74,GHA,Ghana,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,31732128.0,4227.630000000002
75,GIB,Gibraltar,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,33691.0,0.0
76,GIN,Guinea,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,13497237.0,1998.9259999999997
77,GMB,Gambia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2486937.0,1561.767
78,GNB,Guinea-Bissau,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2015490.0,1548.6750000000004
79,GNQ,Equatorial Guinea,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1449891.0,22604.87300000001
80,GRC,Greece,2020-02,0.41379310344827586,0.0,0.0,0.03989655172413793,0.0,0.0,10370747.0,24574.38199999999
81,GRD,Grenada,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,113015.0,13593.876999999997
82,GRL,Greenland,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,56868.0,0.0
83,GTM,Guatemala,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,18249868.0,7423.807999999998
84,GUY,Guyana,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,790329.0,7435.046999999999
85,HKG,Hong Kong,2020-02,53.206896551724135,0.0,0.03944827586206897,7.044655172413794,0.3574482758620691,0.0,7552800.0,56054.919999999984
86,HND,Honduras,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,10062994.0,4541.794999999999
87,HRV,Croatia,2020-02,0.6206896551724138,0.0,0.0,0.1520689655172414,0.0,0.0,4081657.0,22669.79700000001
88,HTI,Haiti,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11541683.0,1653.1730000000002
89,HUN,Hungary,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,9634162.0,26777.56099999999
90,IDN,Indonesia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,276361788.0,11188.744000000004
91,IMN,Isle of Man,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,85410.0,0.0
92,IND,India,2020-02,2.896551724137931,0.0,0.0,0.001931034482758622,0.0,0.0,1393409033.0,6426.674
93,IRL,Ireland,2020-02,0.034482758620689655,0.0,0.0,0.006931034482758621,0.0,0.0,4982904.0,67335.29300000005
94,IRN,Iran,2020-02,55.758620689655174,0.0,0.6158275862068965,0.6557586206896552,0.08151724137931034,0.0,85028760.0,19082.62
95,IRQ,Iraq,2020-02,1.1724137931034482,0.0,0.0,0.028448275862068963,0.0,0.0,41179351.0,15663.985999999992
96,ISL,Iceland,2020-02,0.06896551724137931,0.0,0.0,0.18703448275862067,0.0,0.0,368792.0,46482.95800000001
97,ISR,Israel,2020-02,0.7586206896551724,0.0,0.0,0.08172413793103447,0.006896551724137932,0.0,9291000.0,33132.31999999998
98,ITA,Italy,2020-02,136.75862068965517,0.0,0.31527586206896546,2.265551724137931,0.31151724137931036,0.0,60367471.0,35220.084000000024
99,JAM,Jamaica,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2973462.0,8193.570999999998
100,JEY,Jersey,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,101073.0,0.0
101,JOR,Jordan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,10269022.0,8337.489999999996
102,JPN,Japan,2020-02,83.37931034482759,0.0,0.0887241379310345,0.6614137931034483,0.05172413793103448,0.0,126050796.0,39002.223
103,KAZ,Kazakhstan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,18994958.0,24055.587999999992
104,KEN,Kenya,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,54985702.0,2993.0280000000007
105,KGZ,Kyrgyzstan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6628347.0,3393.4740000000015
106,KHM,Cambodia,2020-02,1.0,0.0,0.0,0.05899999999999999,0.00027586206896551725,0.0,16946446.0,3645.070000000003
107,KIR,Kiribati,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,121388.0,1981.1319999999994
108,KNA,Saint Kitts and Nevis,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,53546.0,24654.385000000006
109,KOR,South Korea,2020-02,418.2068965517241,0.0,0.24134482758620687,8.151310344827586,1.0458965517241379,0.0,51305184.0,35938.37399999998
110,KWT,Kuwait,2020-02,5.896551724137931,0.0,0.0,1.362241379310345,0.0,0.0,4328553.0,65530.537000000004
111,LAO,Laos,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,7379358.0,6397.359999999996
112,LBN,Lebanon,2020-02,0.5172413793103449,0.0,0.0,0.07641379310344829,0.004344827586206896,0.0,6769151.0,13367.565
113,LBR,Liberia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,5180208.0,752.7880000000004
114,LBY,Libya,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6958538.0,17881.509000000005
115,LCA,Saint Lucia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,184401.0,12951.838999999996
116,LIE,Liechtenstein,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,38254.0,0.0
117,LKA,Sri Lanka,2020-02,1.0,0.0,0.0,0.04699999999999999,0.00024137931034482756,0.0,21497306.0,11669.076999999996
118,LSO,Lesotho,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2159067.0,2851.1530000000002
119,LTU,Lithuania,2020-02,0.034482758620689655,0.0,0.0,0.012827586206896554,0.0,0.0,2689862.0,29524.26500000001
120,LUX,Luxembourg,2020-02,0.034482758620689655,0.0,0.0,0.054310344827586204,0.0,0.0,634814.0,94277.965
121,LVA,Latvia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1866934.0,25063.846000000012
122,MAC,Macao,2020-02,9.758620689655173,0.0,0.0,14.822344827586214,0.21699999999999997,0.0,658391.0,104861.85099999994
123,MAR,Morocco,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,37344787.0,7485.0130000000045
124,MCO,Monaco,2020-02,0.034482758620689655,0.0,0.0,0.8725517241379311,0.0,0.0,39520.0,0.0
125,MDA,Moldova,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,4024025.0,5189.971999999999
126,MDG,Madagascar,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,28427333.0,1416.44
127,MDV,Maldives,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,543620.0,15183.615999999996
128,MEX,Mexico,2020-02,0.1724137931034483,0.0,0.0,0.0013448275862068967,0.0,0.0,130262220.0,17336.468999999986
129,MHL,Marshall Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,59618.0,3819.202000000001
130,MKD,North Macedonia,2020-02,0.13793103448275862,0.0,0.0,0.06620689655172414,0.0,0.0,2082661.0,13111.213999999996
131,MLI,Mali,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,20855724.0,2014.305999999999
132,MLT,Malta,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,516100.0,36513.32299999999
133,MMR,Myanmar,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,54806014.0,5591.597
134,MNE,Montenegro,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,628051.0,16409.288
135,MNG,Mongolia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,3329282.0,11840.846000000001
136,MOZ,Mozambique,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,32163045.0,1136.1029999999996
137,MRT,Mauritania,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,4775110.0,3597.633000000001
138,MSR,Montserrat,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,4981.0,0.0
139,MUS,Mauritius,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1273428.0,20292.745
140,MWI,Malawi,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,19647681.0,1095.0420000000004
141,MYS,Malaysia,2020-02,18.620689655172413,0.0,0.0,0.5680344827586206,0.01882758620689656,0.0,32776195.0,26808.163999999993
142,NAM,Namibia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2587344.0,9541.807999999997
143,NCL,New Caledonia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,288217.0,0.0
144,NER,Niger,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,25130810.0,926.0
145,NGA,Nigeria,2020-02,0.06896551724137931,0.0,0.0,0.0003448275862068966,0.0,0.0,211400704.0,5338.453999999999
146,NIC,Nicaragua,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6702379.0,5321.4439999999995
147,NIU,Niue,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0
148,NLD,Netherlands,2020-02,0.5862068965517241,0.0,0.0,0.03410344827586207,0.0,0.0,17173094.0,48472.54499999999
149,NOR,Norway,2020-02,0.7931034482758621,0.0,0.0,0.14510344827586208,0.0,0.0,5465629.0,64800.05700000002
150,NPL,Nepal,2020-02,1.0,0.0,0.0,0.03400000000000002,0.0,0.0,29674920.0,2442.804000000002
151,NRU,Nauru,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,10873.0,12895.635000000006
152,NZL,New Zealand,2020-02,0.06896551724137931,0.0,0.0,0.013448275862068966,0.0,0.0,5126300.0,36085.843
153,OMN,Oman,2020-02,0.7586206896551724,0.0,0.0,0.14527586206896548,0.0,0.0,5223376.0,37960.709000000024
154,PAK,Pakistan,2020-02,0.4827586206896552,0.0,0.0,0.002172413793103448,0.0,0.0,225199929.0,5034.7080000000005
155,PAN,Panama,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,4381583.0,22267.037000000008
156,PCN,Pitcairn,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
157,PER,Peru,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,33359415.0,12236.706000000004
158,PHL,Philippines,2020-02,2.7586206896551726,0.0,0.004931034482758621,0.024827586206896565,0.000517241379310345,0.0,111046910.0,7599.1879999999965
159,PLW,Palau,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,18174.0,13240.40500000001
160,PNG,Papua New Guinea,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,9119005.0,3823.1940000000022
161,POL,Poland,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,37797000.0,27216.444999999985
162,PRT,Portugal,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,10167923.0,27936.895999999986
163,PRY,Paraguay,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,7219641.0,8827.010000000004
164,PSE,Palestine,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,5222756.0,4449.898
165,PYF,French Polynesia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,282534.0,0.0
166,QAT,Qatar,2020-02,0.034482758620689655,0.0,0.0,0.011758620689655174,0.0,0.0,2930524.0,116935.60000000006
167,ROU,Romania,2020-02,0.27586206896551724,0.0,0.0,0.014413793103448277,0.0,0.0,19127772.0,23313.19900000001
168,RUS,Russia,2020-02,2.0,0.0,0.0,0.014000000000000009,6.896551724137931e-05,0.0,145912022.0,24765.954000000016
169,RWA,Rwanda,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,13276517.0,1854.211000000001
170,SAU,Saudi Arabia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,35340680.0,49045.411
171,SDN,Sudan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,44909351.0,4466.506999999999
172,SEN,Senegal,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,17196308.0,2470.5800000000013
173,SGP,Singapore,2020-02,61.89655172413793,0.0,0.0,11.34962068965517,0.5429310344827587,0.0,5453600.0,85535.38299999996
174,SHN,Saint Helena,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6095.0,0.0
175,SLB,Solomon Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,703995.0,2205.9230000000007
176,SLE,Sierra Leone,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,8141343.0,1390.3000000000002
177,SLV,El Salvador,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6518500.0,7292.458000000005
178,SMR,San Marino,2020-02,0.034482758620689655,0.0,0.0,1.013896551724138,0.0,0.0,34010.0,56861.46999999998
179,SOM,Somalia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,16359500.0,0.0
180,SPM,Saint Pierre and Miquelon,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,5771.0,0.0
181,SRB,Serbia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6871547.0,14048.880999999996
182,SSD,South Sudan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11381377.0,1569.8879999999992
183,STP,Sao Tome and Principe,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,223364.0,3052.714000000002
184,SUR,Suriname,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,591798.0,13767.119000000004
185,SVK,Slovakia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,5449270.0,30155.152000000002
186,SVN,Slovenia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,2078723.0,31400.839999999993
187,SWE,Sweden,2020-02,1.896551724137931,0.0,0.0,0.1863103448275862,0.01310344827586207,0.0,10160159.0,46949.28300000003
188,SWZ,Eswatini,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1172369.0,7738.975000000004
189,SXM,Sint Maarten (Dutch part),2020-02,0.0,0.0,0.0,0.0,0.0,0.0,43421.0,36327.23199999999
190,SYC,Seychelles,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,98910.0,26382.287000000008
191,SYR,Syria,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,18275704.0,0.0
192,TCA,Turks and Caicos Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,39226.0,0.0
193,TCD,Chad,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,16914985.0,1768.1529999999989
194,TGO,Togo,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,8478242.0,1429.8129999999996
195,THA,Thailand,2020-02,32.172413793103445,0.0,0.0,0.45979310344827584,0.013034482758620694,0.0,69950844.0,16277.67099999999
196,TJK,Tajikistan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,9749625.0,2896.913
197,TKL,Tokelau,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0
198,TKM,Turkmenistan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,6117933.0,16389.02299999999
199,TLS,Timor,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1343875.0,6570.102000000004
200,TON,Tonga,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,106759.0,5425.621000000002
201,TTO,Trinidad and Tobago,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,1403374.0,28763.071
202,TUN,Tunisia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11935764.0,10849.296999999999
203,TUR,Turkey,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,85042736.0,25129.34100000001
204,TUV,Tuvalu,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11925.0,3575.104000000002
205,TWN,Taiwan,2020-02,21.24137931034483,0.0,0.004931034482758621,0.8905172413793105,0.03703448275862071,0.0,23855008.0,0.0
206,TZA,Tanzania,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,61498438.0,2683.3040000000024
207,UGA,Uganda,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,47123533.0,1697.707
208,UKR,Ukraine,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,43466822.0,7894.393000000003
209,URY,Uruguay,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,3485152.0,20551.40899999999
210,USA,United States,2020-02,13.862068965517242,0.0,0.0,0.04158620689655173,0.0013448275862068973,0.0,332915074.0,54225.445999999996
211,UZB,Uzbekistan,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,33935765.0,6253.104
212,VAT,Vatican,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0
213,VCT,Saint Vincent and the Grenadines,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,111269.0,10727.146000000006
214,VEN,Venezuela,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,28704947.0,16745.022
215,VGB,British Virgin Islands,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,30423.0,0.0
216,VNM,Vietnam,2020-02,13.724137931034482,0.0,0.0,0.1397586206896551,0.004931034482758621,0.0,98168829.0,6171.883999999999
217,VUT,Vanuatu,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,314464.0,2921.909
218,WLF,Wallis and Futuna,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,11094.0,0.0
219,WSM,Samoa,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,200144.0,6021.557
220,YEM,Yemen,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,30490639.0,1479.147
221,ZAF,South Africa,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,60041996.0,12294.875999999995
222,ZMB,Zambia,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,18920657.0,3689.251
223,ZWE,Zimbabwe,2020-02,0.0,0.0,0.0,0.0,0.0,0.0,15092171.0,1899.775000000001
0,ABW,Aruba,2020-03,10.903225806451612,0.0,0.0,101.71396774193548,11.349290322580645,0.0,107195.0,35973.78099999999
1,AFG,Afghanistan,2020-03,36.806451612903224,0.0,0.046096774193548386,0.9240645161290325,0.06316129032258064,0.0,39835428.0,1803.9870000000008
2,AGO,Angola,2020-03,1.5483870967741935,0.0,0.0,0.04554838709677419,0.003161290322580645,0.0,33933611.0,5819.494999999998
3,AIA,Anguilla,2020-03,0.25806451612903225,0.0,0.0,17.06206451612903,0.0,0.0,15125.0,0.0
4,ALB,Albania,2020-03,72.0,0.0,0.2719354838709677,25.06148387096774,2.0259032258064518,0.0,2872934.0,11803.430999999999
5,AND,Andorra,2020-03,89.90322580645162,0.0,0.11980645161290321,1162.2313548387096,122.78216129032256,0.0,77354.0,0.0
6,ARE,United Arab Emirates,2020-03,177.90322580645162,0.0,0.04609677419354839,17.80632258064516,1.5123548387096775,0.0,9991083.0,67293.483
7,ARG,Argentina,2020-03,210.61290322580646,0.0,0.5069677419354839,4.618193548387096,0.48109677419354846,0.0,45605823.0,18933.907000000003
8,ARM,Armenia,2020-03,132.2258064516129,0.0,0.0,44.54854838709678,4.227709677419356,0.0,2968128.0,8787.579999999996
9,ATG,Antigua and Barbuda,2020-03,1.967741935483871,0.0,0.0,19.931064516129034,1.8204193548387098,0.0,98728.0,21490.94299999998
10,AUS,Australia,2020-03,1150.9354838709678,0.0,0.41483870967741937,44.63025806451613,4.421999999999999,0.0,25788217.0,44648.709999999985
11,AUT,Austria,2020-03,2735.548387096774,0.0,2.3824516129032256,302.50209677419355,29.03558064516129,0.0,9043072.0,45436.685999999994
12,AZE,Azerbaijan,2020-03,62.193548387096776,0.0,0.08761290322580646,6.08341935483871,0.5941612903225807,0.0,10223344.0,15847.418999999996
13,BDI,Burundi,2020-03,0.06451612903225806,0.0,0.0,0.0052580645161290325,0.0,0.0,12255429.0,702.2249999999998
14,BEL,Belgium,2020-03,2871.2580645161293,0.0,12.290322580645162,246.83412903225806,24.995032258064516,0.0,11632334.0,42658.57599999997
15,BEN,Benin,2020-03,2.193548387096774,0.0,0.0,0.17625806451612905,0.012935483870967738,0.0,12451031.0,2064.235999999999
16,BES,Bonaire Sint Eustatius and Saba,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,26445.0,0.0
17,BFA,Burkina Faso,2020-03,61.32258064516129,0.0,0.2580967741935484,2.852612903225806,0.30054838709677417,0.0,21497097.0,1703.1019999999994
18,BGD,Bangladesh,2020-03,17.612903225806452,0.0,0.11519354838709676,0.10593548387096775,0.008548387096774194,0.0,166303494.0,3523.983999999998
19,BGR,Bulgaria,2020-03,115.35483870967742,0.0,0.1428709677419355,16.726225806451612,1.46,0.0,6896655.0,18563.307000000015
20,BHR,Bahrain,2020-03,250.48387096774192,0.0,0.10148387096774193,143.27316129032258,8.521806451612903,0.0,1748295.0,43290.70500000001
21,BHS,Bahamas,2020-03,3.193548387096774,0.0,0.0,8.045870967741937,0.6966451612903226,0.0,396914.0,27717.846999999983
22,BIH,Bosnia and Herzegovina,2020-03,91.16129032258064,0.0,0.14745161290322584,27.933999999999997,2.760645161290323,0.0,3263459.0,11713.895000000002
23,BLR,Belarus,2020-03,47.25806451612903,0.0,0.0,5.004516129032258,0.3645806451612903,0.0,9442867.0,17167.967
24,BLZ,Belize,2020-03,0.5806451612903226,0.0,0.0,1.433967741935484,0.0683225806451613,0.0,404915.0,7824.3619999999955
25,BMU,Bermuda,2020-03,5.193548387096774,0.0,0.0,83.6427741935484,8.386548387096774,0.0,62092.0,50669.314999999966
26,BOL,Bolivia,2020-03,22.0,0.0,0.0,1.859258064516129,0.17796774193548387,0.0,11832936.0,6885.828999999999
27,BRA,Brazil,2020-03,1197.6451612903227,0.0,3.566806451612903,5.596709677419356,0.5901290322580647,0.0,213993441.0,14103.451999999994
